,POSIXtime,yr,mon,day,hr,COS.60,CO2.60,CO.60,H2O.60,COS.7,CO2.7,CO.7,H2O.7
2304,1416216579,2014,11,17,10,445.0566618,401.798669,182.7282037,0.978215415,446.7800102,400.8847499,180.7152767,0.99327502
2305,1416220179,2014,11,17,11,434.4558615,397.8318854,171.4639033,0.972657866,434.5988884,396.7586737,168.9215132,1.026909205
2306,1416223780,2014,11,17,12,465.7498483,394.619712,163.038686,0.987939239,459.0076864,393.2629105,160.1417038,1.012668329
2307,1416227380,2014,11,17,13,440.7885365,392.8827298,156.2910986,0.990987426,439.3179071,392.7959455,161.1322828,1.013302877
2308,1416230980,2014,11,17,14,435.5730381,394.9748694,166.3240703,1.002714633,435.0117756,394.5802827,167.3733583,1.016476868
2309,1416234580,2014,11,17,15,440.1430901,395.2311921,169.8377386,0.967309541,439.7860694,396.7222927,165.2382001,0.989462121
2310,1416238179,2014,11,17,16,433.3179401,396.9354106,167.4455957,0.939773095,433.6976736,400.4517219,169.9231449,0.926075207
2311,1416241779,2014,11,17,17,429.7902303,400.6114553,182.1602006,0.932602556,430.462642,403.5262441,185.5604079,0.932637475
2312,1416245379,2014,11,17,18,428.6738484,402.6867483,212.5283335,0.920724141,429.0336569,405.1187548,213.733777,0.935463779
2313,1416248979,2014,11,17,19,425.7205154,402.2943886,207.3010346,0.95009992,427.8602724,405.9016953,210.3856641,0.956464782
2314,1416252580,2014,11,17,20,417.6666366,402.1749922,202.8762677,0.94786389,422.9627127,406.435333,200.6307465,0.931195977
2315,1416256180,2014,11,17,21,408.1156549,405.0961924,198.853523,0.909605528,417.4886305,408.2180901,201.1376401,0.883741674
2316,1416259780,2014,11,17,22,401.1354721,406.2749334,200.0086926,0.816903264,407.9477713,410.7349071,201.7514725,0.810412457
2317,1416263380,2014,11,17,23,388.575255,407.1569537,193.8467768,0.769422205,393.2138518,412.4235075,195.5918414,0.783662711
2318,1416266979,2014,11,18,0,395.6239363,406.8020583,193.9025829,0.821654345,402.8805839,410.7065259,193.8865248,0.817289793
2319,1416270580,2014,11,18,1,410.325302,407.7655775,201.0873345,0.84592838,412.4403654,409.9449026,197.4101916,0.84445645
2320,1416274180,2014,11,18,2,406.8234851,408.5027465,194.8804885,0.826914668,407.40629,409.8841358,192.5869832,0.833834823
2321,1416277780,2014,11,18,3,420.7762157,405.1619309,184.0372775,0.85916077,426.3265344,405.4473981,180.6455551,0.854929306
2322,1416281379,2014,11,18,4,425.6204991,401.4606454,171.1899952,0.860062894,428.7784516,402.0114941,168.4287912,0.859273109
2323,1416284979,2014,11,18,5,443.4485515,397.8310033,161.5338946,0.858239036,444.9976924,398.6457804,162.9231914,0.859438622
2324,1416288579,2014,11,18,6,415.3353406,397.7479108,167.8933012,0.856596353,426.2743587,399.1629533,199.4594909,0.859341756
2325,1416292179,2014,11,18,7,428.5998687,400.5374858,168.1395494,0.835990344,431.1259929,401.1734815,166.0779623,0.858541122
2326,1416295779,2014,11,18,8,456.3313029,403.4486862,134.250068,0.826212845,472.1363002,408.198897,119.6028173,0.85077693
2327,1416299380,2014,11,18,9,515.5877341,510.6897182,103.3322145,0.904814781,516.3217686,495.8492288,103.918854,0.929849329
2328,1416302243,2014,11,18,10,437.3258495,433.1463329,105.4245913,0.924381642,489.8472741,470.7445512,111.7974036,0.937095369
2329,1416331824,2014,11,18,18,480.1257095,391.4826944,180.0417547,0.926501369,472.3278772,395.2535653,185.2104094,0.94180289
2330,1416335379,2014,11,18,19,439.5873877,402.30554,196.3019738,0.979597208,441.6458746,404.504229,195.9865015,0.981000725
2331,1416338979,2014,11,18,20,443.3958581,402.7454161,203.7638668,1.004605299,440.0564374,405.0705892,203.4858081,0.993643819
2332,1416342579,2014,11,18,21,436.7653267,404.8157015,204.3305755,0.936547152,439.3380223,406.4673645,202.3998488,0.951873741
2333,1416346180,2014,11,18,22,429.8115568,400.41107,183.2327271,0.93329581,431.1970332,400.9910029,178.929417,0.946413273
2334,1416349780,2014,11,18,23,424.8490146,398.6636127,173.5241209,0.887436038,428.7035357,400.2858798,171.6206449,0.901646004
2335,1416353380,2014,11,19,0,429.3909224,399.2444245,170.4133164,0.851661235,432.4511035,400.7991595,168.8949572,0.871213821
2336,1416356979,2014,11,19,1,424.095088,398.4655939,167.7833023,0.843349281,422.346532,400.8922047,166.9846982,0.868152248
2337,1416360580,2014,11,19,2,428.1509111,400.6731973,170.0283664,0.827851313,434.2260135,404.2681653,164.3456993,0.85789435
2338,1416364180,2014,11,19,3,428.5933855,401.4243469,169.7520495,0.835808263,426.2383901,407.0896708,165.3707584,0.858883742
2339,1416367780,2014,11,19,4,429.2623031,401.3521017,168.7226128,0.83494256,422.1940247,409.1904143,166.4632325,0.862443177
2340,1416371380,2014,11,19,5,417.4171845,401.6426227,170.4953209,0.829088433,425.6013555,406.0716177,168.5838888,0.851177694
2341,1416374979,2014,11,19,6,435.9614493,402.2021007,165.6817842,0.813461777,435.9719299,409.233494,164.0105076,0.824927634
2342,1416378579,2014,11,19,7,427.7803264,402.9114826,170.5561237,0.811952915,425.3244717,407.9727716,166.3087542,0.840151687
2343,1416382173,2014,11,19,8,403.9887164,401.5552661,173.1832741,0.815687961,398.8790316,404.07879,172.4883468,0.869439455
2344,1416385779,2014,11,19,9,422.5374199,402.9050183,181.8537829,0.853026453,421.1330076,401.5901381,181.7368594,0.888593377
2345,1416389380,2014,11,19,10,403.7011052,399.8797294,180.0515442,0.870946485,419.4379014,399.0875595,179.5283863,0.867711888
2346,1416392980,2014,11,19,11,386.5623683,398.4826747,181.106047,0.835815295,387.7585399,398.1236868,180.9075397,0.857371005
2347,1416396580,2014,11,19,12,444.5084781,399.9168878,176.4094968,0.850474531,435.8265875,399.5327283,180.0002305,0.880643895
2348,1416400180,2014,11,19,13,421.9432925,399.6986902,177.8789127,0.875968661,421.2716678,399.0314555,175.2766873,0.876282868
2349,1416403779,2014,11,19,14,420.4681423,400.9258431,172.0023509,0.836511149,419.7743672,396.907067,171.7632741,0.854608977
2350,1416407379,2014,11,19,15,417.1117939,397.4508817,171.2911566,0.794589647,409.3582728,395.6797898,173.3373697,0.802796049
2351,1416410979,2014,11,19,16,419.1047658,398.2705442,175.6733095,0.772477715,414.6392672,398.7024855,178.4378548,0.778380063
2352,1416414579,2014,11,19,17,429.6539709,398.8757898,173.5425465,0.792915323,409.8394226,402.7265581,182.586401,0.806426259
2353,1416418179,2014,11,19,18,417.3153125,399.1051213,173.6936813,0.811419187,404.7221729,420.7991114,174.5164486,0.804546598
2354,1416421779,2014,11,19,19,428.5866721,398.9760449,174.8309292,0.799135525,480.9566943,431.2430319,220.1397311,0.810830348
2355,1416425380,2014,11,19,20,430.4658741,397.3394258,175.3337041,0.802748363,408.9716488,440.2898274,205.6262724,0.840756184
2356,1416428980,2014,11,19,21,409.7075154,404.978388,198.2398447,0.817110531,407.4571313,429.2110116,205.625018,0.859800858
2357,1416432580,2014,11,19,22,417.2649373,413.4423568,220.529944,0.857484123,420.4646354,426.069586,223.3011459,0.886587325
2358,1416436179,2014,11,19,23,405.8940733,412.2009461,221.1793101,0.866895455,403.6219904,423.9358936,227.3621651,0.892173951
2359,1416439779,2014,11,20,0,373.9165877,412.4365509,220.7002961,0.862066772,377.6992354,419.2644439,225.5148467,0.863617429
2360,1416443380,2014,11,20,1,401.2686398,409.190418,227.9817348,0.758394034,391.6499246,418.6537989,223.5956462,0.762597559
2361,1416446980,2014,11,20,2,413.165979,409.7633421,240.4805583,0.785351189,402.9913057,420.0553289,229.398879,0.800602452
2362,1416450579,2014,11,20,3,414.3605457,412.6946256,231.7888885,0.820056802,410.0943748,421.8467562,232.3064672,0.82615348
2363,1416454179,2014,11,20,4,416.1336951,410.9294011,239.7985645,0.769526355,410.9367925,417.9096723,239.1929659,0.841471553
2364,1416457779,2014,11,20,5,418.1078516,413.571526,230.753586,0.759890349,409.1092217,420.0125258,235.1812177,0.794935652
2365,1416461379,2014,11,20,6,430.4163891,413.4428541,224.995453,0.769597506,414.5933879,421.0375668,229.3977131,0.788352364
2366,1416464979,2014,11,20,7,399.8130311,416.7042311,229.4746193,0.741797582,397.2776368,418.8795893,230.6566257,0.782387783
2367,1416468579,2014,11,20,8,403.6321631,415.9132415,230.663093,0.749510073,407.3806386,416.7019877,231.6609778,0.779611581
2368,1416472179,2014,11,20,9,417.0715654,411.9399722,227.5126668,0.754514196,416.9233633,411.3243631,227.9502233,0.779273437
2369,1416475779,2014,11,20,10,423.3409548,404.9346143,222.3886998,0.769092218,422.3136498,403.5038652,222.1250631,0.763558233
2370,1416479380,2014,11,20,11,427.6005575,400.1455958,221.0373446,0.74491698,429.4873375,399.9163411,219.0521957,0.756959294
2371,1416482980,2014,11,20,12,409.642565,397.4696869,201.9844915,0.725064314,416.7653563,396.4077625,193.3698828,0.742360225
2372,1416486580,2014,11,20,13,441.4749747,394.5139632,179.5389047,0.710452165,435.3842472,396.9752892,181.5137117,0.743226707
2373,1416490180,2014,11,20,14,440.811491,395.6992204,183.3474376,0.71917438,428.440208,397.988319,184.9694107,0.744041121
2374,1416493779,2014,11,20,15,428.8273594,399.2837662,194.3619026,0.709205696,412.184087,398.412488,187.8007712,0.692092159
2375,1416497380,2014,11,20,16,405.8454195,400.2930574,195.3672321,0.664653923,395.1859877,406.8442718,193.6375757,0.653383698
2376,1416500980,2014,11,20,17,452.9396826,400.5809932,194.2194292,0.66861808,439.0301455,408.7736525,208.9658777,0.677105305
2377,1416504579,2014,11,20,18,433.9635441,401.0294433,195.2092128,0.700009552,426.6437237,407.0904641,204.7153229,0.698020558
2378,1416508179,2014,11,20,19,422.798074,400.099817,190.835982,0.689534345,412.097076,409.9698877,217.9124386,0.678575312
2379,1416511779,2014,11,20,20,424.7574351,401.7696577,195.7928242,0.623074866,407.3400323,419.1043899,212.2593168,0.609013938
2380,1416515379,2014,11,20,21,426.4669129,400.8038954,198.2319542,0.571524334,411.1798882,416.1152243,229.7032667,0.568500332
2381,1416518980,2014,11,20,22,423.7020294,403.681247,208.5395917,0.562554848,413.1393954,412.4086558,215.504567,0.554389988
2382,1416522580,2014,11,20,23,427.641187,405.440171,209.7410769,0.547742948,403.9827106,423.4737742,225.7396527,0.536645741
2383,1416526179,2014,11,21,0,410.0716118,405.4967408,211.5495131,0.514715721,389.8273511,424.3741165,218.6116996,0.509177508
2384,1416529779,2014,11,21,1,412.5562576,407.40517,213.9676599,0.527706454,398.411342,419.9043171,221.1084415,0.526105176
2385,1416533379,2014,11,21,2,410.8857685,411.9059249,229.0174211,0.51950762,398.7460844,422.511397,226.0730843,0.51716039
2386,1416536980,2014,11,21,3,411.7840567,413.4427533,226.9882383,0.499851941,394.6032603,426.3369779,224.7854417,0.498846171
2387,1416540580,2014,11,21,4,412.6410279,413.9030359,233.8914049,0.490445961,392.0887338,426.0426559,221.0410116,0.49287106
2388,1416544180,2014,11,21,5,424.4123139,414.4106033,230.4920873,0.478609228,408.2203933,424.4009832,226.4116152,0.481980241
2389,1416547779,2014,11,21,6,411.2636794,410.2285455,218.5722147,0.483636369,398.2275044,426.8189754,229.0750285,0.487339523
2390,1416550380,2014,11,21,7,411.9773107,411.745947,214.9601357,0.488301181,402.3288153,427.3853404,225.8146082,0.488461709
2391,1416871779,2014,11,25,0,459.4843913,390.082767,113.994375,0.623645025,428.0612987,414.2285423,153.1883271,0.624530875
2392,1416875379,2014,11,25,1,464.1428447,388.6545584,116.720455,0.605900205,432.5312098,413.8906765,159.4241785,0.605893291
2393,1416878979,2014,11,25,2,466.3814915,387.9504367,118.0769798,0.644986176,426.8364434,419.4248709,150.0056575,0.650431467
2394,1416882579,2014,11,25,3,483.0199064,387.5471871,114.0064675,0.670525844,423.6511517,422.9162394,144.9537905,0.682995202
2395,1416886179,2014,11,25,4,469.6191116,387.6412145,116.4565126,0.726043468,440.3362749,426.4477689,146.0209141,0.730184069
2396,1416889779,2014,11,25,5,455.1771303,387.4724361,118.4505247,0.700549376,396.2704781,437.7902315,154.9218386,0.693292906
2397,1416893380,2014,11,25,6,452.5142494,388.3263518,115.9908697,0.676402784,402.4927957,444.7924695,153.3434032,0.68608461
2398,1416896980,2014,11,25,7,450.7998024,388.3578601,117.1480174,0.718506327,373.015439,446.0391471,163.2797091,0.731320348
2399,1416900580,2014,11,25,8,463.7151992,387.694339,116.4243139,0.784703215,401.3321827,432.0851091,160.4991472,0.809242389
2400,1416904179,2014,11,25,9,461.6780929,387.5560623,116.6718699,0.8842147,417.6168696,412.58811,163.7760182,0.893056481
2401,1416907779,2014,11,25,10,449.6012054,395.0092313,136.2174597,0.921095127,417.9432449,410.2836564,170.5084365,0.924186149
2402,1416911379,2014,11,25,11,452.5114609,399.1007429,145.0050507,0.942378962,438.8537069,398.4723006,147.9257782,0.944846921
2403,1416914979,2014,11,25,12,498.9296347,390.2678302,123.4732697,0.946032278,486.5973447,390.5889411,147.4291382,0.950513361
2404,1416918579,2014,11,25,13,427.9459577,389.7611994,143.2660265,0.95861112,396.1558635,399.1791242,146.6285861,0.961770561
2405,1416922180,2014,11,25,14,400.4495766,395.6643372,152.2638039,0.941090911,375.5155997,412.791821,160.792002,0.925609432
2406,1416925780,2014,11,25,15,383.6491331,394.631554,157.7861808,0.895278198,383.1589898,412.0465215,160.117433,0.886130399
2407,1416929380,2014,11,25,16,392.2519539,396.9060096,177.8746174,0.87698056,378.2617118,408.3787968,173.2852148,0.853758566
2408,1416932980,2014,11,25,17,393.0484523,411.3749687,221.3073977,0.865042761,391.6281778,414.7622459,226.9570225,0.828714696
2409,1416936579,2014,11,25,18,479.5278087,412.4815235,205.751453,0.869353235,454.8054236,412.0794818,193.7358351,0.827054709
2410,1416940179,2014,11,25,19,442.5098405,413.7565161,217.2840807,0.844783208,437.8002084,414.6789863,219.8462421,0.813078683
2411,1416943779,2014,11,25,20,461.1137369,409.8333592,188.321777,0.801721651,464.0706288,405.8539619,176.3083032,0.735339502
2412,1416947379,2014,11,25,21,451.002119,394.8189183,147.3929957,0.769953686,445.795899,395.2829502,146.9027519,0.720008236
2413,1416950979,2014,11,25,22,444.0249608,394.2543569,145.2720907,0.78166368,439.6923247,395.4415151,144.135032,0.739976863
2414,1416954580,2014,11,25,23,451.2537152,395.385365,146.9261973,0.78964312,458.028367,396.4902757,147.0383444,0.751998017
2415,1416958180,2014,11,26,0,502.1737217,395.4139595,141.3209242,0.794430651,488.329814,396.2640658,141.345911,0.732205312
2416,1416961780,2014,11,26,1,452.821046,395.435486,144.6856784,0.744740081,437.8173371,396.2832329,146.5777703,0.704796616
2417,1416965379,2014,11,26,2,438.5809189,394.9215835,147.1901258,0.731686534,442.8847898,395.4108081,145.6753508,0.713426005
2418,1416968979,2014,11,26,3,463.7961435,393.0863896,133.8205518,0.728824342,463.0722212,393.5455688,132.3746921,0.723717256
2419,1416972579,2014,11,26,4,452.475332,392.818148,132.7334212,0.724520221,444.5249157,393.1657007,132.326979,0.717447427
2420,1416976180,2014,11,26,5,438.3678445,392.5564258,133.1795593,0.719254471,441.1820591,393.6335368,134.1980116,0.653506933
2421,1416979780,2014,11,26,6,450.6564279,394.6611155,136.3434461,0.7381572,445.2927964,395.0579858,137.5066926,0.65377954
2422,1416983380,2014,11,26,7,461.2593356,395.5575273,139.3737966,0.724739462,462.7321223,396.5015725,141.4776551,0.649709556
2423,1416986979,2014,11,26,8,461.6887062,394.3219296,139.2168181,0.721438737,464.3295877,394.5536485,139.0749961,0.627219824
2424,1416990579,2014,11,26,9,458.2450003,394.3054386,142.6395804,0.727219158,467.0026524,394.4348843,141.7483527,0.622077042
2425,1416994179,2014,11,26,10,441.025654,393.3703461,143.4139016,0.752369849,437.1648102,393.5373294,143.7416015,0.632153029
2426,1416997780,2014,11,26,11,427.0180866,393.4505468,147.0288141,0.772165277,422.746237,393.2146102,147.7420135,0.649484213
2427,1417001380,2014,11,26,12,452.5653661,392.7015364,151.7823947,0.779471538,445.3182602,392.5032536,153.9753421,0.654153881
2428,1417004980,2014,11,26,13,445.5234065,393.8821296,162.7365902,0.782253458,440.9484186,394.3695295,167.336474,0.648560954
2429,1417008579,2014,11,26,14,442.6250289,395.8542178,180.4934048,0.638034873,443.1059957,396.6098619,181.5363137,0.629739096
2430,1417012179,2014,11,26,15,460.7347869,397.1790885,178.5878336,0.615761638,462.7662332,398.1743694,178.1193797,0.618031472
2431,1417015779,2014,11,26,16,451.6149583,399.0346358,189.4118338,0.602697527,451.9045062,400.2401093,190.4824366,0.604553283
2432,1417019379,2014,11,26,17,430.7480575,401.1058746,197.6381993,0.590115834,423.7225672,402.3031695,200.0393719,0.597830429
2433,1417022980,2014,11,26,18,422.2378408,401.6995033,204.1731277,0.59315623,421.4017674,401.9109555,205.4735739,0.602583983
2434,1417026580,2014,11,26,19,417.5314123,401.6463124,209.8093445,0.593186494,420.078622,402.4468158,209.8557934,0.604182882
2435,1417030180,2014,11,26,20,430.1845582,401.3318625,214.095154,0.606465619,433.6256466,402.1291935,216.5915094,0.625138238
2436,1417033780,2014,11,26,21,439.7764234,401.7553999,222.7959835,0.620145003,442.2183207,402.5270869,223.8735646,0.636322272
2437,1417037379,2014,11,26,22,434.8741593,401.7813518,227.4000411,0.625937175,433.4227698,402.4798156,227.3525104,0.638341445
2438,1417040979,2014,11,26,23,441.9737792,402.0478572,226.26443,0.63412114,440.6022379,402.6246805,225.5986623,0.657631911
2439,1417044579,2014,11,27,0,469.0851609,402.0654641,218.6168757,0.635588707,458.0186421,402.0982983,218.9962921,0.645086627
2440,1417048179,2014,11,27,1,446.0399198,401.4620682,220.7488153,0.645870304,451.2127221,401.8510224,220.1101093,0.664935196
2441,1417051779,2014,11,27,2,440.4804087,401.0567895,221.0151392,0.653383235,441.8967889,402.0323357,220.4498405,0.675787972
2442,1417055379,2014,11,27,3,436.8266747,401.5190655,220.2800736,0.651012113,438.6564522,402.2946489,220.5923132,0.665543643
2443,1417058980,2014,11,27,4,436.9328906,402.3973336,224.1846313,0.664927027,441.7962686,403.9836463,228.8148993,0.680943619
2444,1417062580,2014,11,27,5,447.7939709,405.2768303,244.9720905,0.664675603,445.7078145,406.6285156,248.378864,0.679478465
2445,1417066180,2014,11,27,6,NA,NA,NA,0.654374261,NA,NA,NA,0.665543592
2446,1417069804,2014,11,27,7,NA,NA,NA,0.642624063,NA,NA,NA,0.657205088
2447,1417072907,2014,11,27,8,NA,NA,NA,0.576255651,NA,NA,NA,0.663575561
2448,1418837403,2014,12,17,18,NA,NA,NA,0.841488429,NA,NA,NA,0.844350976
2449,1418840980,2014,12,17,19,NA,NA,NA,0.8512553,NA,NA,NA,0.854088499
2450,1418844580,2014,12,17,20,NA,NA,NA,0.854511291,NA,NA,NA,0.856149025
2451,1418848148,2014,12,17,21,NA,NA,NA,0.862957502,NA,NA,NA,0.863921565
2452,1418851779,2014,12,17,22,NA,NA,NA,0.866281075,NA,NA,NA,0.868187563
